cnae,descricao,secao_id,secao,divisao_id,classe_id,anexo_base,anexo_just,fator_r,aliquota_inicial,contabilizei_atende,contabilizei_just
0170900,CAÇA E SERVIÇOS RELACIONADOS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",01,01709,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210101,CULTIVO DE EUCALIPTO,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210102,CULTIVO DE ACÁCIA NEGRA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210103,CULTIVO DE PINUS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210104,CULTIVO DE TECA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210105,"CULTIVO DE ESPÉCIES MADEIREIRAS, EXCETO EUCALIPTO, ACÁCIA NEGRA, PINUS E TECA",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210108,PRODUÇÃO DE CARVÃO VEGETAL - FLORESTAS PLANTADAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0210199,PRODUÇÃO DE PRODUTOS NÃO MADEIREIROS NÃO ESPECIFICADOS ANTERIORMENTE EM FLORESTAS PLANTADAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220901,EXTRAÇÃO DE MADEIRA EM FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220902,PRODUÇÃO DE CARVÃO VEGETAL - FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220903,COLETA DE CASTANHA DO PARÁ EM FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220904,COLETA DE LÁTEX EM FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220905,COLETA DE PALMITO EM FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220906,CONSERVAÇÃO DE FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0220999,COLETA DE PRODUTOS NÃO MADEIREIROS NÃO ESPECIFICADOS ANTERIORMENTE EM FLORESTAS NATIVAS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02209,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0230600,ATIVIDADES DE APOIO À PRODUÇÃO FLORESTAL,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",02,02306,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0311601,PESCA DE PEIXES EM ÁGUA SALGADA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03116,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0311602,PESCA DE CRUSTÁCEOS E MOLUSCOS EM ÁGUA SALGADA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03116,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0311603,COLETA DE OUTROS PRODUTOS MARINHOS,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03116,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0311604,ATIVIDADES DE APOIO À PESCA EM ÁGUA SALGADA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03116,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0312401,PESCA DE PEIXES EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03124,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0312402,PESCA DE CRUSTÁCEOS E MOLUSCOS EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03124,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4633803,COMÉRCIO ATACADISTA DE COELHOS E OUTROS PEQUENOS ANIMAIS VIVOS PARA ALIMENTAÇÃO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46338,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
0312403,COLETA DE OUTROS PRODUTOS AQUÁTICOS DE ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03124,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0312404,ATIVIDADES DE APOIO À PESCA EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03124,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0710301,EXTRAÇÃO DE MINÉRIO DE FERRO,B,Indústrias Extrativas,07,07103,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0710302,"PELOTIZAÇÃO, SINTERIZAÇÃO E OUTROS BENEFICIAMENTOS DE MINÉRIO DE FERRO",B,Indústrias Extrativas,07,07103,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0321301,CRIAÇÃO DE PEIXES EM ÁGUA SALGADA E SALOBRA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0321302,CRIAÇÃO DE CAMARÕES EM ÁGUA SALGADA E SALOBRA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0321303,CRIAÇÃO DE OSTRAS E MEXILHÕES EM ÁGUA SALGADA E SALOBRA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0321304,CRIAÇÃO DE PEIXES ORNAMENTAIS EM ÁGUA SALGADA E SALOBRA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0321305,ATIVIDADES DE APOIO À AQÜICULTURA EM ÁGUA SALGADA E SALOBRA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0321399,CULTIVOS E SEMICULTIVOS DA AQÜICULTURA EM ÁGUA SALGADA E SALOBRA NÃO ESPECIFICADOS ANTERIORMENTE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03213,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322101,CRIAÇÃO DE PEIXES EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322102,CRIAÇÃO DE CAMARÕES EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322103,CRIAÇÃO DE OSTRAS E MEXILHÕES EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322104,CRIAÇÃO DE PEIXES ORNAMENTAIS EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322105,RANICULTURA,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322106,CRIAÇÃO DE JACARÉ,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322107,ATIVIDADES DE APOIO À AQÜICULTURA EM ÁGUA DOCE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0322199,CULTIVOS E SEMICULTIVOS DA AQÜICULTURA EM ÁGUA DOCE NÃO ESPECIFICADOS ANTERIORMENTE,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aqüicultura",03,03221,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0500301,EXTRAÇÃO DE CARVÃO MINERAL,B,Indústrias Extrativas,05,05003,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0500302,BENEFICIAMENTO DE CARVÃO MINERAL,B,Indústrias Extrativas,05,05003,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0600001,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,B,Indústrias Extrativas,06,06000,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0600002,EXTRAÇÃO E BENEFICIAMENTO DE XISTO,B,Indústrias Extrativas,06,06000,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0600003,EXTRAÇÃO E BENEFICIAMENTO DE AREIAS BETUMINOSAS,B,Indústrias Extrativas,06,06000,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0722701,EXTRAÇÃO DE MINÉRIO DE ESTANHO,B,Indústrias Extrativas,07,07227,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0722702,BENEFICIAMENTO DE MINÉRIO DE ESTANHO,B,Indústrias Extrativas,07,07227,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0723501,EXTRAÇÃO DE MINÉRIO DE MANGANÊS,B,Indústrias Extrativas,07,07235,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0723502,BENEFICIAMENTO DE MINÉRIO DE MANGANÊS,B,Indústrias Extrativas,07,07235,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0724301,EXTRAÇÃO DE MINÉRIO DE METAIS PRECIOSOS,B,Indústrias Extrativas,07,07243,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0724302,BENEFICIAMENTO DE MINÉRIO DE METAIS PRECIOSOS,B,Indústrias Extrativas,07,07243,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0725100,EXTRAÇÃO DE MINERAIS RADIOATIVOS,B,Indústrias Extrativas,07,07251,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0729401,EXTRAÇÃO DE MINÉRIOS DE NIÓBIO E TITÂNIO,B,Indústrias Extrativas,07,07294,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0729402,EXTRAÇÃO DE MINÉRIO DE TUNGSTÊNIO,B,Indústrias Extrativas,07,07294,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0729403,EXTRAÇÃO DE MINÉRIO DE NÍQUEL,B,Indústrias Extrativas,07,07294,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0729404,"EXTRAÇÃO DE MINÉRIOS DE COBRE, CHUMBO, ZINCO E OUTROS MINERAIS METÁLICOS NÃO FERROSOS NÃO ESPECIFICADOS ANTERIORMENTE",B,Indústrias Extrativas,07,07294,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0729405,"BENEFICIAMENTO DE MINÉRIOS DE COBRE, CHUMBO, ZINCO E OUTROS MINERAIS METÁLICOS NÃO FERROSOS NÃO ESPECIFICADOS ANTERIORMENTE",B,Indústrias Extrativas,07,07294,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0810001,EXTRAÇÃO DE ARDÓSIA E BENEFICIAMENTO ASSOCIADO,B,Indústrias Extrativas,08,08100,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0810002,EXTRAÇÃO DE GRANITO E BENEFICIAMENTO ASSOCIADO,B,Indústrias Extrativas,08,08100,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0810003,EXTRAÇÃO DE MÁRMORE E BENEFICIAMENTO ASSOCIADO,B,Indústrias Extrativas,08,08100,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
1012102,ABATE DE PEQUENOS ANIMAIS,C,Indústrias De Transformação,10,10121,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
6621502,AUDITORIA E CONSULTORIA ATUARIAL,K,"Atividades Financeiras, De Seguros E Serviços Relacionados",66,66215,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0810004,EXTRAÇÃO DE CALCÁRIO E DOLOMITA E BENEFICIAMENTO ASSOCIADO,B,Indústrias Extrativas,08,08100,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0810005,EXTRAÇÃO DE GESSO E CAULIM,B,Indústrias Extrativas,08,08100,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
0810006,"EXTRAÇÃO DE AREIA, CASCALHO OU PEDREGULHO E BENEFICIAMENTO ASSOCIADO",B,Indústrias Extrativas,08,08100,II,indústria (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
9603302,SERVIÇOS DE CREMAÇÃO,S,Outras Atividades De Serviços,96,96033,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
